book,chapter,verse,genre,word_node,word,lex,pos,word_utf8,gloss,lex_clean
Psalmi,22,30,Poetry_Wisdom,313864,אָכְל֬וּ,>KL[,verb,אָכְל֬וּ,eat,>KL[
Psalmi,22,30,Poetry_Wisdom,313866,יִּֽשְׁתַּחֲוּ֨וּ׀,XWH[,verb,יִּֽשְׁתַּחֲוּ֨וּ,bow down,XWH[
Psalmi,22,30,Poetry_Wisdom,313867,כָּֽל־,KL/,subs,כָּֽל,whole,KL/
Psalmi,22,30,Poetry_Wisdom,313868,דִּשְׁנֵי־,DCN=/,adjv,דִּשְׁנֵי,fat,DCN=/
Psalmi,22,30,Poetry_Wisdom,313869,אֶ֗רֶץ,>RY/,subs,אֶ֗רֶץ,earth,>RY/
Psalmi,22,30,Poetry_Wisdom,313871,פָנָ֣יו,PNH/,subs,פָנָ֣יו,face,PNH/
Psalmi,22,30,Poetry_Wisdom,313872,יִ֭כְרְעוּ,KR<[,verb,יִ֭כְרְעוּ,kneel,KR<[
Psalmi,22,30,Poetry_Wisdom,313873,כָּל־,KL/,subs,כָּל,whole,KL/
Psalmi,22,30,Poetry_Wisdom,313874,יֹורְדֵ֣י,JRD[,verb,יֹורְדֵ֣י,descend,JRD[
Psalmi,22,30,Poetry_Wisdom,313875,עָפָ֑ר,<PR/,subs,עָפָ֑ר,dust,<PR/
Psalmi,22,30,Poetry_Wisdom,313877,נַפְשֹׁ֗ו,NPC/,subs,נַפְשֹׁ֗ו,soul,NPC/
Psalmi,22,30,Poetry_Wisdom,313879,חִיָּֽה׃,XJH[,verb,חִיָּֽה,be alive,XJH[
Psalmi,22,31,Poetry_Wisdom,313880,זֶ֥רַע,ZR</,subs,זֶ֥רַע,seed,ZR</
Psalmi,22,31,Poetry_Wisdom,313881,יַֽעַבְדֶ֑נּוּ,<BD[,verb,יַֽעַבְדֶ֑נּוּ,"work, serve",<BD[
Psalmi,22,31,Poetry_Wisdom,313882,יְסֻפַּ֖ר,SPR[,verb,יְסֻפַּ֖ר,count,SPR[
Psalmi,22,31,Poetry_Wisdom,313887,דֹּֽור׃,DWR/,subs,דֹּֽור,generation,DWR/
Psalmi,22,32,Poetry_Wisdom,313888,יָ֭בֹאוּ,BW>[,verb,יָ֭בֹאוּ,come,BW>[
Psalmi,22,32,Poetry_Wisdom,313890,יַגִּ֣ידוּ,NGD[,verb,יַגִּ֣ידוּ,report,NGD[
Psalmi,22,32,Poetry_Wisdom,313891,צִדְקָתֹ֑ו,YDQH/,subs,צִדְקָתֹ֑ו,justice,YDQH/
Psalmi,22,32,Poetry_Wisdom,313893,עַ֥ם,<M/,subs,עַ֥ם,people,<M/
Psalmi,22,32,Poetry_Wisdom,313894,נֹ֝ולָ֗ד,JLD[,verb,נֹ֝ולָ֗ד,bear,JLD[
Psalmi,22,32,Poetry_Wisdom,313896,עָשָֽׂה׃,<FH[,verb,עָשָֽׂה,make,<FH[
Psalmi,23,1,Poetry_Wisdom,313897,מִזְמֹ֥ור,MZMWR/,subs,מִזְמֹ֥ור,psalm,MZMWR/
Psalmi,23,1,Poetry_Wisdom,313901,רֹ֝עִ֗י,R<H[,verb,רֹ֝עִ֗י,pasture,R<H[
Psalmi,23,1,Poetry_Wisdom,313903,אֶחְסָֽר׃,XSR[,verb,אֶחְסָֽר,diminish,XSR[
Psalmi,23,2,Poetry_Wisdom,313905,נְאֹ֣ות,NWH=/,subs,נְאֹ֣ות,pasture,NWH=/
Psalmi,23,2,Poetry_Wisdom,313906,דֶּ֭שֶׁא,DC>/,subs,דֶּ֭שֶׁא,young grass,DC>/
Psalmi,23,2,Poetry_Wisdom,313907,יַרְבִּיצֵ֑נִי,RBY[,verb,יַרְבִּיצֵ֑נִי,lie down,RBY[
Psalmi,23,2,Poetry_Wisdom,313909,מֵ֖י,MJM/,subs,מֵ֖י,water,MJM/
Psalmi,23,2,Poetry_Wisdom,313910,מְנֻחֹ֣ות,MNWXH/,subs,מְנֻחֹ֣ות,resting place,MNWXH/
Psalmi,23,2,Poetry_Wisdom,313911,יְנַהֲלֵֽנִי׃,NHL[,verb,יְנַהֲלֵֽנִי,lead,NHL[
Psalmi,23,3,Poetry_Wisdom,313912,נַפְשִׁ֥י,NPC/,subs,נַפְשִׁ֥י,soul,NPC/
Psalmi,23,3,Poetry_Wisdom,313913,יְשֹׁובֵ֑ב,CWB[,verb,יְשֹׁובֵ֑ב,return,CWB[
Psalmi,23,3,Poetry_Wisdom,313914,יַֽנְחֵ֥נִי,NXH[,verb,יַֽנְחֵ֥נִי,lead,NXH[
Psalmi,23,3,Poetry_Wisdom,313916,מַעְגְּלֵי־,M<GL/,subs,מַעְגְּלֵי,course,M<GL/
Psalmi,23,3,Poetry_Wisdom,313917,צֶ֝֗דֶק,YDQ/,subs,צֶ֝֗דֶק,justice,YDQ/
Psalmi,23,3,Poetry_Wisdom,313919,שְׁמֹֽו׃,CM/,subs,שְׁמֹֽו,name,CM/
Psalmi,23,4,Poetry_Wisdom,313920,גַּ֤ם,GM,advb,גַּ֤ם,even,GM
Psalmi,23,4,Poetry_Wisdom,313922,אֵלֵ֨ךְ,HLK[,verb,אֵלֵ֨ךְ,walk,HLK[
Psalmi,23,4,Poetry_Wisdom,313924,גֵ֪יא,GJ>/,subs,גֵ֪יא,valley,GJ>/
Psalmi,23,4,Poetry_Wisdom,313925,צַלְמָ֡וֶת,YLMWT/,subs,צַלְמָ֡וֶת,darkness,YLMWT/
Psalmi,23,4,Poetry_Wisdom,313927,אִ֘ירָ֤א,JR>[,verb,אִ֘ירָ֤א,fear,JR>[
Psalmi,23,4,Poetry_Wisdom,313928,רָ֗ע,R</,adjv,רָ֗ע,evil,R</
Psalmi,23,4,Poetry_Wisdom,313931,עִמָּדִ֑י,<MD/,subs,עִמָּדִ֑י,company,<MD/
Psalmi,23,4,Poetry_Wisdom,313932,שִׁבְטְךָ֥,CBV/,subs,שִׁבְטְךָ֥,rod,CBV/
Psalmi,23,4,Poetry_Wisdom,313934,מִשְׁעַנְתֶּ֗ךָ,MC<NT/,subs,מִשְׁעַנְתֶּ֗ךָ,support,MC<NT/
Psalmi,23,4,Poetry_Wisdom,313936,יְנַֽחֲמֻֽנִי׃,NXM[,verb,יְנַֽחֲמֻֽנִי,"repent, console",NXM[
Psalmi,23,5,Poetry_Wisdom,313937,תַּעֲרֹ֬ךְ,<RK[,verb,תַּעֲרֹ֬ךְ,arrange,<RK[
Psalmi,23,5,Poetry_Wisdom,313939,פָנַ֨י׀,PNH/,subs,פָנַ֨י,face,PNH/
Psalmi,23,5,Poetry_Wisdom,313940,שֻׁלְחָ֗ן,CLXN/,subs,שֻׁלְחָ֗ן,table,CLXN/
Psalmi,23,5,Poetry_Wisdom,313941,נֶ֥גֶד,NGD/,subs,נֶ֥גֶד,counterpart,NGD/
Psalmi,23,5,Poetry_Wisdom,313942,צֹרְרָ֑י,YRR=[,verb,צֹרְרָ֑י,be hostile,YRR=[
Psalmi,23,5,Poetry_Wisdom,313943,דִּשַּׁ֖נְתָּ,DCN[,verb,דִּשַּׁ֖נְתָּ,grow fat,DCN[
Psalmi,23,5,Poetry_Wisdom,313946,שֶּׁ֥מֶן,CMN/,subs,שֶּׁ֥מֶן,oil,CMN/
Psalmi,23,5,Poetry_Wisdom,313947,רֹ֝אשִׁ֗י,R>C/,subs,רֹ֝אשִׁ֗י,head,R>C/
Psalmi,23,5,Poetry_Wisdom,313948,כֹּוסִ֥י,KWS/,subs,כֹּוסִ֥י,cup,KWS/
Psalmi,23,5,Poetry_Wisdom,313949,רְוָיָֽה׃,RWJH/,subs,רְוָיָֽה,saturation,RWJH/
Psalmi,23,6,Poetry_Wisdom,313950,אַ֤ךְ׀,>K,advb,אַ֤ךְ,only,>K
Psalmi,23,6,Poetry_Wisdom,313951,טֹ֤וב,VWB/,adjv,טֹ֤וב,good,VWB/
Psalmi,23,6,Poetry_Wisdom,313953,חֶ֣סֶד,XSD/,subs,חֶ֣סֶד,loyalty,XSD/
Psalmi,23,6,Poetry_Wisdom,313954,יִ֭רְדְּפוּנִי,RDP[,verb,יִ֭רְדְּפוּנִי,pursue,RDP[
Psalmi,23,6,Poetry_Wisdom,313955,כָּל־,KL/,subs,כָּל,whole,KL/
Psalmi,23,6,Poetry_Wisdom,313956,יְמֵ֣י,JWM/,subs,יְמֵ֣י,day,JWM/
Psalmi,23,6,Poetry_Wisdom,313957,חַיָּ֑י,XJJM/,subs,חַיָּ֑י,life,XJJM/
Psalmi,23,6,Poetry_Wisdom,313959,שַׁבְתִּ֥י,CWB[,verb,שַׁבְתִּ֥י,return,CWB[
Psalmi,23,6,Poetry_Wisdom,313961,בֵית־,BJT/,subs,בֵית,house,BJT/
Psalmi,23,6,Poetry_Wisdom,313964,אֹ֣רֶךְ,>RK=/,subs,אֹ֣רֶךְ,length,>RK=/
Psalmi,23,6,Poetry_Wisdom,313965,יָמִֽים׃,JWM/,subs,יָמִֽים,day,JWM/
Psalmi,24,1,Poetry_Wisdom,313968,מִ֫זְמֹ֥ור,MZMWR/,subs,מִ֫זְמֹ֥ור,psalm,MZMWR/
Psalmi,24,1,Poetry_Wisdom,313972,אָ֣רֶץ,>RY/,subs,אָ֣רֶץ,earth,>RY/
Psalmi,24,1,Poetry_Wisdom,313974,מְלֹואָ֑הּ,ML>=/,subs,מְלֹואָ֑הּ,fullness,ML>=/
Psalmi,24,1,Poetry_Wisdom,313975,תֵּ֝בֵ֗ל,TBL/,subs,תֵּ֝בֵ֗ל,world,TBL/
Psalmi,24,1,Poetry_Wisdom,313977,יֹ֣שְׁבֵי,JCB[,verb,יֹ֣שְׁבֵי,sit,JCB[
Psalmi,24,2,Poetry_Wisdom,313982,יַמִּ֣ים,JM/,subs,יַמִּ֣ים,sea,JM/
Psalmi,24,2,Poetry_Wisdom,313983,יְסָדָ֑הּ,JSD[,verb,יְסָדָ֑הּ,found,JSD[
Psalmi,24,2,Poetry_Wisdom,313986,נְ֝הָרֹ֗ות,NHR/,subs,נְ֝הָרֹ֗ות,stream,NHR/
Psalmi,24,2,Poetry_Wisdom,313987,יְכֹונְנֶֽהָ׃,KWN[,verb,יְכֹונְנֶֽהָ,be firm,KWN[
Psalmi,24,3,Poetry_Wisdom,313989,יַעֲלֶ֥ה,<LH[,verb,יַעֲלֶ֥ה,ascend,<LH[
Psalmi,24,3,Poetry_Wisdom,313991,הַר־,HR/,subs,הַר,mountain,HR/
Psalmi,24,3,Poetry_Wisdom,313995,יָ֝קוּם,QWM[,verb,יָ֝קוּם,arise,QWM[
Psalmi,24,3,Poetry_Wisdom,313997,מְקֹ֥ום,MQWM/,subs,מְקֹ֥ום,place,MQWM/
Psalmi,24,3,Poetry_Wisdom,313998,קָדְשֹֽׁו׃,QDC/,subs,קָדְשֹֽׁו,holiness,QDC/
Psalmi,24,4,Poetry_Wisdom,313999,נְקִ֥י,NQJ/,adjv,נְקִ֥י,innocent,NQJ/
Psalmi,24,4,Poetry_Wisdom,314000,כַפַּ֗יִם,KP/,subs,כַפַּ֗יִם,palm,KP/
Psalmi,24,4,Poetry_Wisdom,314002,בַר־,BR==/,adjv,בַר,pure,BR==/
Psalmi,24,4,Poetry_Wisdom,314003,לֵ֫בָ֥ב,LBB/,subs,לֵ֫בָ֥ב,heart,LBB/
Psalmi,24,4,Poetry_Wisdom,314006,נָשָׂ֣א,NF>[,verb,נָשָׂ֣א,lift,NF>[
Psalmi,24,4,Poetry_Wisdom,314009,שָּׁ֣וְא,CW>/,subs,שָּׁ֣וְא,vanity,CW>/
Psalmi,24,4,Poetry_Wisdom,314010,נַפְשִׁ֑י,NPC/,subs,נַפְשִׁ֑י,soul,NPC/
Psalmi,24,4,Poetry_Wisdom,314013,נִשְׁבַּ֣ע,CB<[,verb,נִשְׁבַּ֣ע,swear,CB<[
Psalmi,24,4,Poetry_Wisdom,314015,מִרְמָֽה׃,MRMH/,subs,מִרְמָֽה,deceit,MRMH/
Psalmi,24,5,Poetry_Wisdom,314016,יִשָּׂ֣א,NF>[,verb,יִשָּׂ֣א,lift,NF>[
Psalmi,24,5,Poetry_Wisdom,314017,בְ֭רָכָה,BRKH/,subs,בְ֭רָכָה,blessing,BRKH/
Psalmi,24,5,Poetry_Wisdom,314022,צְדָקָ֗ה,YDQH/,subs,צְדָקָ֗ה,justice,YDQH/
Psalmi,24,5,Poetry_Wisdom,314024,אֱלֹהֵ֥י,>LHJM/,subs,אֱלֹהֵ֥י,god(s),>LHJM/
Psalmi,24,5,Poetry_Wisdom,314025,יִשְׁעֹֽו׃,JC</,subs,יִשְׁעֹֽו,help,JC</
Psalmi,24,6,Poetry_Wisdom,314027,דֹּ֣ור,DWR/,subs,דֹּ֣ור,generation,DWR/
Psalmi,24,6,Poetry_Wisdom,314028,דֹּרְשָׁ֑יו,DRC[,verb,דרשׁו,inquire,DRC[
Psalmi,24,6,Poetry_Wisdom,314029,מְבַקְשֵׁ֨י,BQC[,verb,מְבַקְשֵׁ֨י,seek,BQC[
Psalmi,24,6,Poetry_Wisdom,314030,פָנֶ֖יךָ,PNH/,subs,פָנֶ֖יךָ,face,PNH/
Psalmi,24,7,Poetry_Wisdom,314033,שְׂא֤וּ,NF>[,verb,שְׂא֤וּ,lift,NF>[
Psalmi,24,7,Poetry_Wisdom,314034,שְׁעָרִ֨ים׀,C<R/,subs,שְׁעָרִ֨ים,gate,C<R/
Psalmi,24,7,Poetry_Wisdom,314035,רָֽאשֵׁיכֶ֗ם,R>C/,subs,רָֽאשֵׁיכֶ֗ם,head,R>C/
Psalmi,24,7,Poetry_Wisdom,314037,הִנָּשְׂאוּ,NF>[,verb,הִנָּשְׂאוּ,lift,NF>[
Psalmi,24,7,Poetry_Wisdom,314038,פִּתְחֵ֣י,PTX/,subs,פִּתְחֵ֣י,opening,PTX/
Psalmi,24,7,Poetry_Wisdom,314039,עֹולָ֑ם,<WLM/,subs,עֹולָ֑ם,eternity,<WLM/
Psalmi,24,7,Poetry_Wisdom,314041,יָבֹ֗וא,BW>[,verb,יָבֹ֗וא,come,BW>[
Psalmi,24,7,Poetry_Wisdom,314042,מֶ֣לֶךְ,MLK/,subs,מֶ֣לֶךְ,king,MLK/
Psalmi,24,7,Poetry_Wisdom,314044,כָּבֹֽוד׃,KBWD/,subs,כָּבֹֽוד,weight,KBWD/
Psalmi,24,8,Poetry_Wisdom,314047,מֶ֤לֶךְ,MLK/,subs,מֶ֤לֶךְ,king,MLK/
Psalmi,24,8,Poetry_Wisdom,314049,כָּ֫בֹ֥וד,KBWD/,subs,כָּ֫בֹ֥וד,weight,KBWD/
Psalmi,24,8,Poetry_Wisdom,314051,עִזּ֣וּז,<ZWZ=/,adjv,עִזּ֣וּז,powerful,<ZWZ=/
Psalmi,24,8,Poetry_Wisdom,314053,גִבֹּ֑ור,GBWR/,subs,גִבֹּ֑ור,vigorous,GBWR/
Psalmi,24,8,Poetry_Wisdom,314055,גִּבֹּ֥ור,GBWR/,subs,גִּבֹּ֥ור,vigorous,GBWR/
Psalmi,24,8,Poetry_Wisdom,314056,מִלְחָמָֽה׃,MLXMH/,subs,מִלְחָמָֽה,war,MLXMH/
Psalmi,24,9,Poetry_Wisdom,314057,שְׂא֤וּ,NF>[,verb,שְׂא֤וּ,lift,NF>[
Psalmi,24,9,Poetry_Wisdom,314058,שְׁעָרִ֨ים׀,C<R/,subs,שְׁעָרִ֨ים,gate,C<R/
Psalmi,24,9,Poetry_Wisdom,314059,רָֽאשֵׁיכֶ֗ם,R>C/,subs,רָֽאשֵׁיכֶ֗ם,head,R>C/
Psalmi,24,9,Poetry_Wisdom,314061,שְׂאוּ,NF>[,verb,שְׂאוּ,lift,NF>[
Psalmi,24,9,Poetry_Wisdom,314062,פִּתְחֵ֣י,PTX/,subs,פִּתְחֵ֣י,opening,PTX/
Psalmi,24,9,Poetry_Wisdom,314063,עֹולָ֑ם,<WLM/,subs,עֹולָ֑ם,eternity,<WLM/
Psalmi,24,9,Poetry_Wisdom,314065,יָבֹא,BW>[,verb,יָבֹא,come,BW>[
Psalmi,24,9,Poetry_Wisdom,314066,מֶ֣לֶךְ,MLK/,subs,מֶ֣לֶךְ,king,MLK/
Psalmi,24,9,Poetry_Wisdom,314068,כָּבֹֽוד׃,KBWD/,subs,כָּבֹֽוד,weight,KBWD/
Psalmi,24,10,Poetry_Wisdom,314072,מֶ֤לֶךְ,MLK/,subs,מֶ֤לֶךְ,king,MLK/
Psalmi,24,10,Poetry_Wisdom,314074,כָּ֫בֹ֥וד,KBWD/,subs,כָּ֫בֹ֥וד,weight,KBWD/
Psalmi,24,10,Poetry_Wisdom,314076,צְבָאֹ֑ות,YB>/,subs,צְבָאֹ֑ות,service,YB>/
Psalmi,24,10,Poetry_Wisdom,314078,מֶ֖לֶךְ,MLK/,subs,מֶ֖לֶךְ,king,MLK/
Psalmi,24,10,Poetry_Wisdom,314080,כָּבֹ֣וד,KBWD/,subs,כָּבֹ֣וד,weight,KBWD/
Psalmi,25,1,Poetry_Wisdom,314086,נַפְשִׁ֥י,NPC/,subs,נַפְשִׁ֥י,soul,NPC/
Psalmi,25,1,Poetry_Wisdom,314087,אֶשָּֽׂא׃,NF>[,verb,אֶשָּֽׂא,lift,NF>[
Psalmi,25,2,Poetry_Wisdom,314088,אֱֽלֹהַ֗י,>LHJM/,subs,אֱֽלֹהַ֗י,god(s),>LHJM/
Psalmi,25,2,Poetry_Wisdom,314090,בָ֭טַחְתִּי,BVX[,verb,בָ֭טַחְתִּי,trust,BVX[
Psalmi,25,2,Poetry_Wisdom,314092,אֵבֹ֑ושָׁה,BWC[,verb,אֵבֹ֑ושָׁה,be ashamed,BWC[
Psalmi,25,2,Poetry_Wisdom,314094,יַֽעַלְצ֖וּ,<LY[,verb,יַֽעַלְצ֖וּ,rejoice,<LY[
Psalmi,25,2,Poetry_Wisdom,314095,אֹיְבַ֣י,>JB[,verb,אֹיְבַ֣י,be hostile,>JB[
Psalmi,25,3,Poetry_Wisdom,314097,גַּ֣ם,GM,advb,גַּ֣ם,even,GM
Psalmi,25,3,Poetry_Wisdom,314098,כָּל־,KL/,subs,כָּל,whole,KL/
Psalmi,25,3,Poetry_Wisdom,314099,קֹ֭וֶיךָ,QWH[,verb,קֹ֭וֶיךָ,wait for,QWH[
Psalmi,25,3,Poetry_Wisdom,314101,יֵבֹ֑שׁוּ,BWC[,verb,יֵבֹ֑שׁוּ,be ashamed,BWC[
Psalmi,25,3,Poetry_Wisdom,314102,יֵ֝בֹ֗שׁוּ,BWC[,verb,יֵ֝בֹ֗שׁוּ,be ashamed,BWC[
Psalmi,25,3,Poetry_Wisdom,314104,בֹּוגְדִ֥ים,BGD[,verb,בֹּוגְדִ֥ים,deal treacherously,BGD[
Psalmi,25,3,Poetry_Wisdom,314105,רֵיקָֽם׃,RJQM,advb,רֵיקָֽם,with empty hands,RJQM
Psalmi,25,4,Poetry_Wisdom,314106,דְּרָכֶ֣יךָ,DRK/,subs,דְּרָכֶ֣יךָ,way,DRK/
Psalmi,25,4,Poetry_Wisdom,314108,הֹודִיעֵ֑נִי,JD<[,verb,הֹודִיעֵ֑נִי,know,JD<[
Psalmi,25,4,Poetry_Wisdom,314109,אֹ֖רְחֹותֶ֣יךָ,>RX/,subs,אֹ֖רְחֹותֶ֣יךָ,path,>RX/
Psalmi,25,4,Poetry_Wisdom,314110,לַמְּדֵֽנִי׃,LMD[,verb,לַמְּדֵֽנִי,learn,LMD[
Psalmi,25,5,Poetry_Wisdom,314111,הַדְרִ֘יכֵ֤נִי,DRK[,verb,הַדְרִ֘יכֵ֤נִי,tread,DRK[
Psalmi,25,5,Poetry_Wisdom,314113,אֲמִתֶּ֨ךָ׀,>MT/,subs,אֲמִתֶּ֨ךָ,trustworthiness,>MT/
Psalmi,25,5,Poetry_Wisdom,314115,לַמְּדֵ֗נִי,LMD[,verb,לַמְּדֵ֗נִי,learn,LMD[
Psalmi,25,5,Poetry_Wisdom,314118,אֱלֹהֵ֣י,>LHJM/,subs,אֱלֹהֵ֣י,god(s),>LHJM/
Psalmi,25,5,Poetry_Wisdom,314119,יִשְׁעִ֑י,JC</,subs,יִשְׁעִ֑י,help,JC</
Psalmi,25,5,Poetry_Wisdom,314121,קִ֝וִּ֗יתִי,QWH[,verb,קִ֝וִּ֗יתִי,wait for,QWH[
Psalmi,25,5,Poetry_Wisdom,314122,כָּל־,KL/,subs,כָּל,whole,KL/
Psalmi,25,5,Poetry_Wisdom,314124,יֹּֽום׃,JWM/,subs,יֹּֽום,day,JWM/
Psalmi,25,6,Poetry_Wisdom,314125,זְכֹר־,ZKR[,verb,זְכֹר,remember,ZKR[
Psalmi,25,6,Poetry_Wisdom,314126,רַחֲמֶ֣יךָ,RXMJM/,subs,רַחֲמֶ֣יךָ,compassion,RXMJM/
Psalmi,25,6,Poetry_Wisdom,314129,חֲסָדֶ֑יךָ,XSD/,subs,חֲסָדֶ֑יךָ,loyalty,XSD/
Psalmi,25,6,Poetry_Wisdom,314132,עֹולָ֣ם,<WLM/,subs,עֹולָ֣ם,eternity,<WLM/
Psalmi,25,7,Poetry_Wisdom,314134,חַטֹּ֤אות,XV>T/,subs,חַטֹּ֤אות,sin,XV>T/
Psalmi,25,7,Poetry_Wisdom,314135,נְעוּרַ֨י׀,N<WRJM/,subs,נְעוּרַ֨י,youth,N<WRJM/
Psalmi,25,7,Poetry_Wisdom,314137,פְשָׁעַ֗י,PC</,subs,פְשָׁעַ֗י,rebellion,PC</
Psalmi,25,7,Poetry_Wisdom,314139,תִּ֫זְכֹּ֥ר,ZKR[,verb,תִּ֫זְכֹּ֥ר,remember,ZKR[
Psalmi,25,7,Poetry_Wisdom,314141,חַסְדְּךָ֥,XSD/,subs,חַסְדְּךָ֥,loyalty,XSD/
Psalmi,25,7,Poetry_Wisdom,314142,זְכָר־,ZKR[,verb,זְכָר,remember,ZKR[
Psalmi,25,7,Poetry_Wisdom,314146,טוּבְךָ֣,VWB=/,subs,טוּבְךָ֣,best,VWB=/
Psalmi,25,8,Poetry_Wisdom,314148,טֹוב־,VWB/,adjv,טֹוב,good,VWB/
Psalmi,25,8,Poetry_Wisdom,314150,יָשָׁ֥ר,JCR/,adjv,יָשָׁ֥ר,right,JCR/
Psalmi,25,8,Poetry_Wisdom,314153,כֵּ֤ן,KN,advb,כֵּ֤ן,thus,KN
Psalmi,25,8,Poetry_Wisdom,314154,יֹורֶ֖ה,JRH[,verb,יֹורֶ֖ה,teach,JRH[
Psalmi,25,8,Poetry_Wisdom,314155,חַטָּאִ֣ים,XV>=/,adjv,חַטָּאִ֣ים,sinful,XV>=/
Psalmi,25,8,Poetry_Wisdom,314158,דָּֽרֶךְ׃,DRK/,subs,דָּֽרֶךְ,way,DRK/
Psalmi,25,9,Poetry_Wisdom,314159,יַדְרֵ֣ךְ,DRK[,verb,יַדְרֵ֣ךְ,tread,DRK[
Psalmi,25,9,Poetry_Wisdom,314160,עֲ֭נָוִים,<NW/,adjv,עֲ֭נָוִים,humble,<NW/
Psalmi,25,9,Poetry_Wisdom,314163,מִּשְׁפָּ֑ט,MCPV/,subs,מִּשְׁפָּ֑ט,justice,MCPV/
Psalmi,25,9,Poetry_Wisdom,314165,ילַמֵּ֖ד,LMD[,verb,ילַמֵּ֖ד,learn,LMD[
Psalmi,25,9,Poetry_Wisdom,314166,עֲנָוִ֣ים,<NW/,adjv,עֲנָוִ֣ים,humble,<NW/
Psalmi,25,9,Poetry_Wisdom,314167,דַּרְכֹּֽו׃,DRK/,subs,דַּרְכֹּֽו,way,DRK/
Psalmi,25,10,Poetry_Wisdom,314168,כָּל־,KL/,subs,כָּל,whole,KL/
Psalmi,25,10,Poetry_Wisdom,314169,אָרְחֹ֣ות,>RX/,subs,אָרְחֹ֣ות,path,>RX/
Psalmi,25,10,Poetry_Wisdom,314171,חֶ֣סֶד,XSD/,subs,חֶ֣סֶד,loyalty,XSD/
Psalmi,25,10,Poetry_Wisdom,314173,אֱמֶ֑ת,>MT/,subs,אֱמֶ֑ת,trustworthiness,>MT/
Psalmi,25,10,Poetry_Wisdom,314175,נֹצְרֵ֥י,NYR[,verb,נֹצְרֵ֥י,watch,NYR[
Psalmi,25,10,Poetry_Wisdom,314176,בְ֝רִיתֹ֗ו,BRJT/,subs,בְ֝רִיתֹ֗ו,covenant,BRJT/
Psalmi,25,10,Poetry_Wisdom,314178,עֵדֹתָֽיו׃,<DWT/,subs,עֵדֹתָֽיו,reminder,<DWT/
Psalmi,25,11,Poetry_Wisdom,314180,שִׁמְךָ֥,CM/,subs,שִׁמְךָ֥,name,CM/
Psalmi,25,11,Poetry_Wisdom,314183,סָלַחְתָּ֥,SLX[,verb,סָלַחְתָּ֥,forgive,SLX[
Psalmi,25,11,Poetry_Wisdom,314185,עֲוֹנִ֗י,<WN/,subs,עֲוֹנִ֗י,sin,<WN/
Psalmi,25,11,Poetry_Wisdom,314187,רַב־,RB/,adjv,רַב,much,RB/
Psalmi,25,12,Poetry_Wisdom,314192,אִישׁ,>JC/,subs,אִישׁ,man,>JC/
Psalmi,25,12,Poetry_Wisdom,314193,יְרֵ֣א,JR>/,adjv,יְרֵ֣א,afraid,JR>/
Psalmi,25,12,Poetry_Wisdom,314195,יֹ֝ורֶ֗נּוּ,JRH[,verb,יֹ֝ורֶ֗נּוּ,teach,JRH[
Psalmi,25,12,Poetry_Wisdom,314197,דֶ֣רֶךְ,DRK/,subs,דֶ֣רֶךְ,way,DRK/
Psalmi,25,12,Poetry_Wisdom,314198,יִבְחָֽר׃,BXR[,verb,יִבְחָֽר,examine,BXR[
Psalmi,25,13,Poetry_Wisdom,314199,נַ֭פְשֹׁו,NPC/,subs,נַ֭פְשֹׁו,soul,NPC/
Psalmi,25,13,Poetry_Wisdom,314201,טֹ֣וב,VWB/,adjv,טֹ֣וב,good,VWB/
Psalmi,25,13,Poetry_Wisdom,314202,תָּלִ֑ין,LJN[,verb,תָּלִ֑ין,lodge,LJN[
Psalmi,25,13,Poetry_Wisdom,314204,זַרְעֹ֗ו,ZR</,subs,זַרְעֹ֗ו,seed,ZR</
Psalmi,25,13,Poetry_Wisdom,314205,יִ֣ירַשׁ,JRC[,verb,יִ֣ירַשׁ,trample down,JRC[
Psalmi,25,13,Poetry_Wisdom,314206,אָֽרֶץ׃,>RY/,subs,אָֽרֶץ,earth,>RY/
Psalmi,25,14,Poetry_Wisdom,314207,סֹ֣וד,SWD/,subs,סֹ֣וד,confidential talk,SWD/
Psalmi,25,14,Poetry_Wisdom,314210,ירֵאָ֑יו,JR>/,adjv,ירֵאָ֑יו,afraid,JR>/
Psalmi,25,14,Poetry_Wisdom,314212,בְרִיתֹ֗ו,BRJT/,subs,בְרִיתֹ֗ו,covenant,BRJT/
Psalmi,25,14,Poetry_Wisdom,314214,הֹודִיעָֽם׃,JD<[,verb,הֹודִיעָֽם,know,JD<[
Psalmi,25,15,Poetry_Wisdom,314215,עֵינַ֣י,<JN/,subs,עֵינַ֣י,eye,<JN/
Psalmi,25,15,Poetry_Wisdom,314216,תָּ֭מִיד,TMJD/,subs,תָּ֭מִיד,continuity,TMJD/
Psalmi,25,15,Poetry_Wisdom,314221,יֹוצִ֖יא,JY>[,verb,יֹוצִ֖יא,go out,JY>[
Psalmi,25,15,Poetry_Wisdom,314223,רֶ֣שֶׁת,RCT/,subs,רֶ֣שֶׁת,net,RCT/
Psalmi,25,15,Poetry_Wisdom,314224,רַגְלָֽי׃,RGL/,subs,רַגְלָֽי,foot,RGL/
Psalmi,25,16,Poetry_Wisdom,314225,פְּנֵה־,PNH[,verb,פְּנֵה,turn,PNH[
Psalmi,25,16,Poetry_Wisdom,314228,חָנֵּ֑נִי,XNN[,verb,חָנֵּ֑נִי,favour,XNN[
