book,chapter,verse,genre,word_node,word,lex,pos,word_hebrew,lemma_hebrew
Proverbia,8,6,Poetry_Wisdom,348893,וּ,W,conj,וּ,וּ
Proverbia,8,6,Poetry_Wisdom,348894,מִפְתַּ֥ח ,MPTX=/,subs,מִפְתַּ֥ח,מִפְתַּח
Proverbia,8,6,Poetry_Wisdom,348895,שְׂ֝פָתַ֗י ,FPH/,subs,שְׂ֝פָתַ֗י,שְׂף
Proverbia,8,6,Poetry_Wisdom,348896,מֵישָׁרִֽים׃ ,MJCRJM/,subs,מֵישָׁרִֽים,מֵישָׁר
Proverbia,8,7,Poetry_Wisdom,348897,כִּֽי־,KJ,conj,כִּֽי,כִּי
Proverbia,8,7,Poetry_Wisdom,348898,אֱ֭מֶת ,>MT/,subs,אֱ֭מֶת,אֱם
Proverbia,8,7,Poetry_Wisdom,348899,יֶהְגֶּ֣ה ,HGH[,verb,יֶהְגֶּ֣ה,הְגֶּה
Proverbia,8,7,Poetry_Wisdom,348900,חִכִּ֑י ,XK/,subs,חִכִּ֑י,חִךּ
Proverbia,8,7,Poetry_Wisdom,348901,וְ,W,conj,וְ,וְ
Proverbia,8,7,Poetry_Wisdom,348902,תֹועֲבַ֖ת ,TW<BH/,subs,תֹועֲבַ֖ת,תֹועֲב
Proverbia,8,7,Poetry_Wisdom,348903,שְׂפָתַ֣י ,FPH/,subs,שְׂפָתַ֣י,שְׂף
Proverbia,8,7,Poetry_Wisdom,348904,רֶֽשַׁע׃ ,RC<=/,subs,רֶֽשַׁע,רֶשַׁע
Proverbia,8,8,Poetry_Wisdom,348905,בְּ,B,prep,בְּ,בְּ
Proverbia,8,8,Poetry_Wisdom,348906,צֶ֥דֶק ,YDQ/,subs,צֶ֥דֶק,צֶדֶק
Proverbia,8,8,Poetry_Wisdom,348907,כָּל־,KL/,subs,כָּל,כָּל
Proverbia,8,8,Poetry_Wisdom,348908,אִמְרֵי־,>MR/,subs,אִמְרֵי,אִמְר
Proverbia,8,8,Poetry_Wisdom,348909,פִ֑י ,PH/,subs,פִ֑י,פ
Proverbia,8,8,Poetry_Wisdom,348910,אֵ֥ין ,>JN/,subs,אֵ֥ין,אֵין
Proverbia,8,8,Poetry_Wisdom,348911,בָּ֝הֶ֗ם ,B,prep,בָּ֝הֶ֗ם,בּ
Proverbia,8,8,Poetry_Wisdom,348912,נִפְתָּ֥ל ,PTL[,verb,נִפְתָּ֥ל,פְתָּל
Proverbia,8,8,Poetry_Wisdom,348913,וְ,W,conj,וְ,וְ
Proverbia,8,8,Poetry_Wisdom,348914,עִקֵּֽשׁ׃ ,<QC/,adjv,עִקֵּֽשׁ,עִקֵּשׁ
Proverbia,8,9,Poetry_Wisdom,348915,כֻּלָּ֣ם ,KL/,subs,כֻּלָּ֣ם,כֻּלּ
Proverbia,8,9,Poetry_Wisdom,348916,נְ֭כֹחִים ,NKX/,adjv,נְ֭כֹחִים,נְכֹח
Proverbia,8,9,Poetry_Wisdom,348917,לַ,L,prep,לַ,לַ
Proverbia,8,9,Poetry_Wisdom,348918,,H,art,,
Proverbia,8,9,Poetry_Wisdom,348919,מֵּבִ֑ין ,BJN[,verb,מֵּבִ֑ין,בִין
Proverbia,8,9,Poetry_Wisdom,348920,וִֽ֝,W,conj,וִֽ֝,וִ
Proverbia,8,9,Poetry_Wisdom,348921,ישָׁרִ֗ים ,JCR/,adjv,ישָׁרִ֗ים,ישָׁר
Proverbia,8,9,Poetry_Wisdom,348922,לְ,L,prep,לְ,לְ
Proverbia,8,9,Poetry_Wisdom,348923,מֹ֣צְאֵי ,MY>[,verb,מֹ֣צְאֵי,מֹצְא
Proverbia,8,9,Poetry_Wisdom,348924,דָֽעַת׃ ,D<T/,subs,דָֽעַת,דָע
Proverbia,8,10,Poetry_Wisdom,348925,קְחֽוּ־,LQX[,verb,קְחֽוּ,קְח
Proverbia,8,10,Poetry_Wisdom,348926,מוּסָרִ֥י ,MWSR/,subs,מוּסָרִ֥י,מוּסָר
Proverbia,8,10,Poetry_Wisdom,348927,וְ,W,conj,וְ,וְ
Proverbia,8,10,Poetry_Wisdom,348928,אַל־,>L=,nega,אַל,אַל
Proverbia,8,10,Poetry_Wisdom,348929,כָּ֑סֶף ,KSP/,subs,כָּ֑סֶף,כָּסֶף
Proverbia,8,10,Poetry_Wisdom,348930,וְ֝,W,conj,וְ֝,וְ
Proverbia,8,10,Poetry_Wisdom,348931,דַ֗עַת ,D<T/,subs,דַ֗עַת,דַע
Proverbia,8,10,Poetry_Wisdom,348932,מֵ,MN,prep,מֵ,מֵ
Proverbia,8,10,Poetry_Wisdom,348933,חָר֥וּץ ,XRWY==/,subs,חָר֥וּץ,חָרוּץ
Proverbia,8,10,Poetry_Wisdom,348934,נִבְחָֽר׃ ,BXR[,verb,נִבְחָֽר,בְחָר
Proverbia,8,11,Poetry_Wisdom,348935,כִּֽי־,KJ,conj,כִּֽי,כִּי
Proverbia,8,11,Poetry_Wisdom,348936,טֹובָ֣ה ,VWB/,adjv,טֹובָ֣ה,טֹוב
Proverbia,8,11,Poetry_Wisdom,348937,חָ֭כְמָה ,XKMH/,subs,חָ֭כְמָה,חָכְם
Proverbia,8,11,Poetry_Wisdom,348938,מִ,MN,prep,מִ,מִ
Proverbia,8,11,Poetry_Wisdom,348939,פְּנִינִ֑ים ,PNJNJM/,subs,פְּנִינִ֑ים,פְּנִין
Proverbia,8,11,Poetry_Wisdom,348940,וְ,W,conj,וְ,וְ
Proverbia,8,11,Poetry_Wisdom,348941,כָל־,KL/,subs,כָל,כָל
Proverbia,8,11,Poetry_Wisdom,348942,חֲ֝פָצִ֗ים ,XPY/,subs,חֲ֝פָצִ֗ים,חֲפָץ
Proverbia,8,11,Poetry_Wisdom,348943,לֹ֣א ,L>,nega,לֹ֣א,לֹא
Proverbia,8,11,Poetry_Wisdom,348944,יִֽשְׁווּ־,CWH[,verb,יִֽשְׁווּ,שְׁו
Proverbia,8,11,Poetry_Wisdom,348945,בָֽהּ׃ ,B,prep,בָֽהּ,ב
Proverbia,8,12,Poetry_Wisdom,348946,אֲֽנִי־,>NJ,prps,אֲֽנִי,אֲנִי
Proverbia,8,12,Poetry_Wisdom,348947,חָ֭כְמָה ,XKMH/,subs,חָ֭כְמָה,חָכְם
Proverbia,8,12,Poetry_Wisdom,348948,שָׁכַ֣נְתִּי ,CKN[,verb,שָׁכַ֣נְתִּי,שָׁכַןְ
Proverbia,8,12,Poetry_Wisdom,348949,עָרְמָ֑ה ,<RMH/,subs,עָרְמָ֑ה,עָרְם
Proverbia,8,12,Poetry_Wisdom,348950,וְ,W,conj,וְ,וְ
Proverbia,8,12,Poetry_Wisdom,348951,דַ֖עַת ,D<T/,subs,דַ֖עַת,דַע
Proverbia,8,12,Poetry_Wisdom,348952,מְזִמֹּ֣ות ,MZMH/,subs,מְזִמֹּ֣ות,מְזִםּ
Proverbia,8,12,Poetry_Wisdom,348953,אֶמְצָֽא׃ ,MY>[,verb,אֶמְצָֽא,מְצָא
Proverbia,8,13,Poetry_Wisdom,348954,יִֽרְאַ֣ת ,JR>H/,subs,יִֽרְאַ֣ת,יִרְא
Proverbia,8,13,Poetry_Wisdom,348955,יְהוָה֮ ,JHWH/,nmpr,יְהוָה֮,יְהוָה
Proverbia,8,13,Poetry_Wisdom,348956,שְֽׂנֹ֫את ,FN>[,verb,שְֽׂנֹ֫את,שְׂנֹא
Proverbia,8,13,Poetry_Wisdom,348957,רָ֥ע ,R</,adjv,רָ֥ע,רָע
Proverbia,8,13,Poetry_Wisdom,348958,גֵּ֘אָ֤ה ,G>H=/,subs,גֵּ֘אָ֤ה,גֵּא
Proverbia,8,13,Poetry_Wisdom,348959,וְ,W,conj,וְ,וְ
Proverbia,8,13,Poetry_Wisdom,348960,גָאֹ֨ון׀ ,G>WN/,subs,גָאֹ֨ון,גָאֹון
Proverbia,8,13,Poetry_Wisdom,348961,וְ,W,conj,וְ,וְ
Proverbia,8,13,Poetry_Wisdom,348962,דֶ֣רֶךְ ,DRK/,subs,דֶ֣רֶךְ,דֶרֶךְ
Proverbia,8,13,Poetry_Wisdom,348963,רָ֭ע ,R</,adjv,רָ֭ע,רָע
Proverbia,8,13,Poetry_Wisdom,348964,וּ,W,conj,וּ,וּ
Proverbia,8,13,Poetry_Wisdom,348965,פִ֨י ,PH/,subs,פִ֨י,פִי
Proverbia,8,13,Poetry_Wisdom,348966,תַהְפֻּכֹ֬ות ,THPKWT/,subs,תַהְפֻּכֹ֬ות,תַהְפֻּך
Proverbia,8,13,Poetry_Wisdom,348967,שָׂנֵֽאתִי׃ ,FN>[,verb,שָׂנֵֽאתִי,שָׂנֵא
Proverbia,8,14,Poetry_Wisdom,348968,לִֽי־,L,prep,לִֽי,ל
Proverbia,8,14,Poetry_Wisdom,348969,עֵ֭צָה ,<YH/,subs,עֵ֭צָה,עֵץ
Proverbia,8,14,Poetry_Wisdom,348970,וְ,W,conj,וְ,וְ
Proverbia,8,14,Poetry_Wisdom,348971,תוּשִׁיָּ֑ה ,TWCJH/,subs,תוּשִׁיָּ֑ה,תוּשִׁיּ
Proverbia,8,14,Poetry_Wisdom,348972,אֲנִ֥י ,>NJ,prps,אֲנִ֥י,אֲנִי
Proverbia,8,14,Poetry_Wisdom,348973,בִ֝ינָ֗ה ,BJNH/,subs,בִ֝ינָ֗ה,בִין
Proverbia,8,14,Poetry_Wisdom,348974,לִ֣י ,L,prep,לִ֣י,ל
Proverbia,8,14,Poetry_Wisdom,348975,גְבוּרָֽה׃ ,GBWRH/,subs,גְבוּרָֽה,גְבוּר
Proverbia,8,15,Poetry_Wisdom,348976,בִּ֭י ,B,prep,בִּ֭י,בּ
Proverbia,8,15,Poetry_Wisdom,348977,מְלָכִ֣ים ,MLK/,subs,מְלָכִ֣ים,מְלָך
Proverbia,8,15,Poetry_Wisdom,348978,יִמְלֹ֑כוּ ,MLK[,verb,יִמְלֹ֑כוּ,מְלֹך
Proverbia,8,15,Poetry_Wisdom,348979,וְ֝,W,conj,וְ֝,וְ
Proverbia,8,15,Poetry_Wisdom,348980,רֹוזְנִ֗ים ,RZN[,verb,רֹוזְנִ֗ים,רֹוזְן
Proverbia,8,15,Poetry_Wisdom,348981,יְחֹ֣קְקוּ ,XQQ[,verb,יְחֹ֣קְקוּ,חֹקְק
Proverbia,8,15,Poetry_Wisdom,348982,צֶֽדֶק׃ ,YDQ/,subs,צֶֽדֶק,צֶדֶק
Proverbia,8,16,Poetry_Wisdom,348983,בִּ֭י ,B,prep,בִּ֭י,בּ
Proverbia,8,16,Poetry_Wisdom,348984,שָׂרִ֣ים ,FR/,subs,שָׂרִ֣ים,שָׂר
Proverbia,8,16,Poetry_Wisdom,348985,יָשֹׂ֑רוּ ,FRR[,verb,יָשֹׂ֑רוּ,שֹׂר
Proverbia,8,16,Poetry_Wisdom,348986,וּ֝,W,conj,וּ֝,וּ
Proverbia,8,16,Poetry_Wisdom,348987,נְדִיבִ֗ים ,NDJB/,adjv,נְדִיבִ֗ים,נְדִיב
Proverbia,8,16,Poetry_Wisdom,348988,כָּל־,KL/,subs,כָּל,כָּל
Proverbia,8,16,Poetry_Wisdom,348989,שֹׁ֥פְטֵי ,CPV[,verb,שֹׁ֥פְטֵי,שֹׁפְט
Proverbia,8,16,Poetry_Wisdom,348990,צֶֽדֶק׃ ,YDQ/,subs,צֶֽדֶק,צֶדֶק
Proverbia,8,17,Poetry_Wisdom,348991,אֲ֭נִי ,>NJ,prps,אֲ֭נִי,אֲנִי
Proverbia,8,17,Poetry_Wisdom,348992,אֹהֲבַ֣י ,>HB[,verb,אהביה,אהב
Proverbia,8,17,Poetry_Wisdom,348993,אֵהָ֑ב ,>HB[,verb,אֵהָ֑ב,הָב
Proverbia,8,17,Poetry_Wisdom,348994,וּ֝,W,conj,וּ֝,וּ
Proverbia,8,17,Poetry_Wisdom,348995,מְשַׁחֲרַ֗י ,CXR[,verb,מְשַׁחֲרַ֗י,שַׁחֲר
Proverbia,8,17,Poetry_Wisdom,348996,יִמְצָאֻֽנְנִי׃ ,MY>[,verb,יִמְצָאֻֽנְנִי,מְצָא
Proverbia,8,18,Poetry_Wisdom,348997,עֹֽשֶׁר־,<CR/,subs,עֹֽשֶׁר,עֹשֶׁר
Proverbia,8,18,Poetry_Wisdom,348998,וְ,W,conj,וְ,וְ
Proverbia,8,18,Poetry_Wisdom,348999,כָבֹ֥וד ,KBWD/,subs,כָבֹ֥וד,כָבֹוד
Proverbia,8,18,Poetry_Wisdom,349000,אִתִּ֑י ,>T==,prep,אִתִּ֑י,אִתּ
Proverbia,8,18,Poetry_Wisdom,349001,הֹ֥ון ,HWN/,subs,הֹ֥ון,הֹון
Proverbia,8,18,Poetry_Wisdom,349002,עָ֝תֵ֗ק ,<TQ=/,adjv,עָ֝תֵ֗ק,עָתֵק
Proverbia,8,18,Poetry_Wisdom,349003,וּ,W,conj,וּ,וּ
Proverbia,8,18,Poetry_Wisdom,349004,צְדָקָֽה׃ ,YDQH/,subs,צְדָקָֽה,צְדָק
Proverbia,8,19,Poetry_Wisdom,349005,טֹ֣וב ,VWB/,adjv,טֹ֣וב,טֹוב
Proverbia,8,19,Poetry_Wisdom,349006,פִּ֭רְיִי ,PRJ/,subs,פִּ֭רְיִי,פִּרְי
Proverbia,8,19,Poetry_Wisdom,349007,מֵ,MN,prep,מֵ,מֵ
Proverbia,8,19,Poetry_Wisdom,349008,חָר֣וּץ ,XRWY==/,subs,חָר֣וּץ,חָרוּץ
Proverbia,8,19,Poetry_Wisdom,349009,וּ,W,conj,וּ,וּ
Proverbia,8,19,Poetry_Wisdom,349010,מִ,MN,prep,מִ,מִ
Proverbia,8,19,Poetry_Wisdom,349011,פָּ֑ז ,PZ/,subs,פָּ֑ז,פָּז
Proverbia,8,19,Poetry_Wisdom,349012,וּ֝,W,conj,וּ֝,וּ
Proverbia,8,19,Poetry_Wisdom,349013,תְבוּאָתִ֗י ,TBW>H/,subs,תְבוּאָתִ֗י,תְבוּא
Proverbia,8,19,Poetry_Wisdom,349014,מִ,MN,prep,מִ,מִ
Proverbia,8,19,Poetry_Wisdom,349015,כֶּ֥סֶף ,KSP/,subs,כֶּ֥סֶף,כֶּסֶף
Proverbia,8,19,Poetry_Wisdom,349016,נִבְחָֽר׃ ,BXR[,verb,נִבְחָֽר,בְחָר
Proverbia,8,20,Poetry_Wisdom,349017,בְּ,B,prep,בְּ,בְּ
Proverbia,8,20,Poetry_Wisdom,349018,אֹֽרַח־,>RX/,subs,אֹֽרַח,אֹרַח
Proverbia,8,20,Poetry_Wisdom,349019,צְדָקָ֥ה ,YDQH/,subs,צְדָקָ֥ה,צְדָק
Proverbia,8,20,Poetry_Wisdom,349020,אֲהַלֵּ֑ך ,HLK[,verb,אֲהַלֵּ֑ך,הַלֵּך
Proverbia,8,20,Poetry_Wisdom,349021,בְּ֝,B,prep,בְּ֝,בְּ
Proverbia,8,20,Poetry_Wisdom,349022,תֹ֗וךְ ,TWK/,subs,תֹ֗וךְ,תֹוךְ
Proverbia,8,20,Poetry_Wisdom,349023,נְתִיבֹ֥ות ,NTJBH/,subs,נְתִיבֹ֥ות,נְתִיב
Proverbia,8,20,Poetry_Wisdom,349024,מִשְׁפָּֽט׃ ,MCPV/,subs,מִשְׁפָּֽט,מִשְׁפָּט
Proverbia,8,21,Poetry_Wisdom,349025,לְ,L,prep,לְ,לְ
Proverbia,8,21,Poetry_Wisdom,349026,הַנְחִ֖יל ,NXL[,verb,הַנְחִ֖יל,נְחִיל
Proverbia,8,21,Poetry_Wisdom,349027,אֹהֲבַ֥י׀ ,>HB[,verb,אֹהֲבַ֥י,אֹהֲב
Proverbia,8,21,Poetry_Wisdom,349028,יֵ֑שׁ ,JC/,subs,יֵ֑שׁ,יֵשׁ
Proverbia,8,21,Poetry_Wisdom,349029,וְ,W,conj,וְ,וְ
Proverbia,8,21,Poetry_Wisdom,349030,אֹצְרֹ֖תֵיהֶ֣ם ,>WYR/,subs,אֹצְרֹ֖תֵיהֶ֣ם,אֹצְר
Proverbia,8,21,Poetry_Wisdom,349031,אֲמַלֵּֽא׃ פ ,ML>[,verb,אֲמַלֵּֽא,מַלֵּא
Proverbia,8,22,Poetry_Wisdom,349032,יְֽהוָ֗ה ,JHWH/,nmpr,יְֽהוָ֗ה,יְהוָה
Proverbia,8,22,Poetry_Wisdom,349033,קָ֭נָנִי ,QNH=[,verb,קָ֭נָנִי,קָן
Proverbia,8,22,Poetry_Wisdom,349034,רֵאשִׁ֣ית ,R>CJT/,subs,רֵאשִׁ֣ית,רֵאשִׁית
Proverbia,8,22,Poetry_Wisdom,349035,דַּרְכֹּ֑ו ,DRK/,subs,דַּרְכֹּ֑ו,דַּרְךּ
Proverbia,8,22,Poetry_Wisdom,349036,קֶ֖דֶם ,QDM/,subs,קֶ֖דֶם,קֶדֶם
Proverbia,8,22,Poetry_Wisdom,349037,מִפְעָלָ֣יו ,MP<L/,subs,מִפְעָלָ֣יו,מִפְעָל
Proverbia,8,22,Poetry_Wisdom,349038,מֵ,MN,prep,מֵ,מֵ
Proverbia,8,22,Poetry_Wisdom,349039,אָֽז׃ ,>Z,advb,אָֽז,אָז
Proverbia,8,23,Poetry_Wisdom,349040,מֵ֭,MN,prep,מֵ֭,מֵ
Proverbia,8,23,Poetry_Wisdom,349041,עֹולָם ,<WLM/,subs,עֹולָם,עֹולָם
Proverbia,8,23,Poetry_Wisdom,349042,נִסַּ֥כְתִּי ,NSK[,verb,נִסַּ֥כְתִּי,סַּךְ
Proverbia,8,23,Poetry_Wisdom,349043,מֵ,MN,prep,מֵ,מֵ
Proverbia,8,23,Poetry_Wisdom,349044,רֹ֗אשׁ ,R>C/,subs,רֹ֗אשׁ,רֹאשׁ
Proverbia,8,23,Poetry_Wisdom,349045,מִ,MN,prep,מִ,מִ
Proverbia,8,23,Poetry_Wisdom,349046,קַּדְמֵי־,QDM/,subs,קַּדְמֵי,קַּדְם
Proverbia,8,23,Poetry_Wisdom,349047,אָֽרֶץ׃ ,>RY/,subs,אָֽרֶץ,אָרֶץ
Proverbia,8,24,Poetry_Wisdom,349048,בְּ,B,prep,בְּ,בְּ
Proverbia,8,24,Poetry_Wisdom,349049,אֵין־,>JN/,subs,אֵין,אֵין
Proverbia,8,24,Poetry_Wisdom,349050,תְּהֹמֹ֥ות ,THWM/,subs,תְּהֹמֹ֥ות,תְּהֹם
Proverbia,8,24,Poetry_Wisdom,349051,חֹולָ֑לְתִּי ,XJL[,verb,חֹולָ֑לְתִּי,חֹולָלְ
Proverbia,8,24,Poetry_Wisdom,349052,בְּ,B,prep,בְּ,בְּ
Proverbia,8,24,Poetry_Wisdom,349053,אֵ֥ין ,>JN/,subs,אֵ֥ין,אֵין
Proverbia,8,24,Poetry_Wisdom,349054,מַ֝עְיָנֹ֗ות ,M<JN/,subs,מַ֝עְיָנֹ֗ות,מַעְיָן
Proverbia,8,24,Poetry_Wisdom,349055,נִכְבַּדֵּי־,KBD[,verb,נִכְבַּדֵּי,כְבַּדּ
Proverbia,8,24,Poetry_Wisdom,349056,מָֽיִם׃ ,MJM/,subs,מָֽיִם,מָי
Proverbia,8,25,Poetry_Wisdom,349057,בְּ,B,prep,בְּ,בְּ
Proverbia,8,25,Poetry_Wisdom,349058,טֶ֣רֶם ,VRM/,subs,טֶ֣רֶם,טֶרֶם
Proverbia,8,25,Poetry_Wisdom,349059,הָרִ֣ים ,HR/,subs,הָרִ֣ים,הָר
Proverbia,8,25,Poetry_Wisdom,349060,הָטְבָּ֑עוּ ,VB<[,verb,הָטְבָּ֑עוּ,טְבָּע
Proverbia,8,25,Poetry_Wisdom,349061,לִ,L,prep,לִ,לִ
Proverbia,8,25,Poetry_Wisdom,349062,פְנֵ֖י ,PNH/,subs,פְנֵ֖י,פְן
Proverbia,8,25,Poetry_Wisdom,349063,גְבָעֹ֣ות ,GB<H/,subs,גְבָעֹ֣ות,גְבָע
Proverbia,8,25,Poetry_Wisdom,349064,חֹולָֽלְתִּי׃ ,XJL[,verb,חֹולָֽלְתִּי,חֹולָלְ
Proverbia,8,26,Poetry_Wisdom,349065,עַד־,<D,prep,עַד,עַד
Proverbia,8,26,Poetry_Wisdom,349066,לֹ֣א ,L>,nega,לֹ֣א,לֹא
Proverbia,8,26,Poetry_Wisdom,349067,עָ֭שָׂה ,<FH[,verb,עָ֭שָׂה,עָשָׂה
Proverbia,8,26,Poetry_Wisdom,349068,אֶ֣רֶץ ,>RY/,subs,אֶ֣רֶץ,אֶרֶץ
Proverbia,8,26,Poetry_Wisdom,349069,וְ,W,conj,וְ,וְ
Proverbia,8,26,Poetry_Wisdom,349070,חוּצֹ֑ות ,XWY/,subs,חוּצֹ֑ות,חוּץ
Proverbia,8,26,Poetry_Wisdom,349071,וְ֝,W,conj,וְ֝,וְ
Proverbia,8,26,Poetry_Wisdom,349072,רֹ֗אשׁ ,R>C/,subs,רֹ֗אשׁ,רֹאשׁ
Proverbia,8,26,Poetry_Wisdom,349073,עָפְרֹ֥ות ,<PR/,subs,עָפְרֹ֥ות,עָפְר
Proverbia,8,26,Poetry_Wisdom,349074,תֵּבֵֽל׃ ,TBL/,subs,תֵּבֵֽל,תֵּבֵל
Proverbia,8,27,Poetry_Wisdom,349075,בַּ,B,prep,בַּ,בַּ
Proverbia,8,27,Poetry_Wisdom,349076,הֲכִינֹ֣ו ,KWN[,verb,הֲכִינֹ֣ו,כִין
Proverbia,8,27,Poetry_Wisdom,349077,שָׁ֭מַיִם ,CMJM/,subs,שָׁ֭מַיִם,שָׁמַי
Proverbia,8,27,Poetry_Wisdom,349078,שָׁ֣ם ,CM,advb,שָׁ֣ם,שָׁם
Proverbia,8,27,Poetry_Wisdom,349079,אָ֑נִי ,>NJ,prps,אָ֑נִי,אָנִי
Proverbia,8,27,Poetry_Wisdom,349080,בְּ,B,prep,בְּ,בְּ
Proverbia,8,27,Poetry_Wisdom,349081,ח֥וּקֹו ,XQQ[,verb,ח֥וּקֹו,חוּק
Proverbia,8,27,Poetry_Wisdom,349082,ח֝֗וּג ,XWG/,subs,ח֝֗וּג,חוּג
Proverbia,8,27,Poetry_Wisdom,349083,עַל־,<L,prep,עַל,עַל
Proverbia,8,27,Poetry_Wisdom,349084,פְּנֵ֥י ,PNH/,subs,פְּנֵ֥י,פְּן
Proverbia,8,27,Poetry_Wisdom,349085,תְהֹֽום׃ ,THWM/,subs,תְהֹֽום,תְהֹום
Proverbia,8,28,Poetry_Wisdom,349086,בְּ,B,prep,בְּ,בְּ
Proverbia,8,28,Poetry_Wisdom,349087,אַמְּצֹ֣ו ,>MY[,verb,אַמְּצֹ֣ו,אַמְּץ
Proverbia,8,28,Poetry_Wisdom,349088,שְׁחָקִ֣ים ,CXQ/,subs,שְׁחָקִ֣ים,שְׁחָק
Proverbia,8,28,Poetry_Wisdom,349089,מִ,MN,prep,מִ,מִ
Proverbia,8,28,Poetry_Wisdom,349090,מָּ֑עַל ,M<L/,subs,מָּ֑עַל,מָּעַל
Proverbia,8,28,Poetry_Wisdom,349091,בַּ֝,B,prep,בַּ֝,בַּ
Proverbia,8,28,Poetry_Wisdom,349092,עֲזֹ֗וז ,<ZZ[,verb,עֲזֹ֗וז,עֲזֹוז
Proverbia,8,28,Poetry_Wisdom,349093,עִינֹ֥ות ,<JN/,subs,עִינֹ֥ות,עִין
Proverbia,8,28,Poetry_Wisdom,349094,תְּהֹום׃ ,THWM/,subs,תְּהֹום,תְּהֹום
Proverbia,8,29,Poetry_Wisdom,349095,בְּ,B,prep,בְּ,בְּ
Proverbia,8,29,Poetry_Wisdom,349096,שׂ֘וּמֹ֤ו ,FJM[,verb,שׂ֘וּמֹ֤ו,שׂוּם
Proverbia,8,29,Poetry_Wisdom,349097,לַ,L,prep,לַ,לַ
Proverbia,8,29,Poetry_Wisdom,349098,,H,art,,
Proverbia,8,29,Poetry_Wisdom,349099,יָּ֨ם׀ ,JM/,subs,יָּ֨ם,יָּם
Proverbia,8,29,Poetry_Wisdom,349100,חֻקֹּ֗ו ,XQ/,subs,חֻקֹּ֗ו,חֻקּ
Proverbia,8,29,Poetry_Wisdom,349101,וּ֭,W,conj,וּ֭,וּ
Proverbia,8,29,Poetry_Wisdom,349102,מַיִם ,MJM/,subs,מַיִם,מַי
Proverbia,8,29,Poetry_Wisdom,349103,לֹ֣א ,L>,nega,לֹ֣א,לֹא
Proverbia,8,29,Poetry_Wisdom,349104,יַֽעַבְרוּ־,<BR[,verb,יַֽעַבְרוּ,עַבְר
Proverbia,8,29,Poetry_Wisdom,349105,פִ֑יו ,PH/,subs,פִ֑יו,פִי
Proverbia,8,29,Poetry_Wisdom,349106,בְּ֝,B,prep,בְּ֝,בְּ
Proverbia,8,29,Poetry_Wisdom,349107,חוּקֹ֗ו ,XQQ[,verb,חוּקֹ֗ו,חוּק
Proverbia,8,29,Poetry_Wisdom,349108,מֹ֣וסְדֵי ,MWSD/,subs,מֹ֣וסְדֵי,מֹוסְד
Proverbia,8,29,Poetry_Wisdom,349109,אָֽרֶץ׃ ,>RY/,subs,אָֽרֶץ,אָרֶץ
Proverbia,8,30,Poetry_Wisdom,349110,וָֽ,W,conj,וָֽ,וָ
Proverbia,8,30,Poetry_Wisdom,349111,אֶהְיֶ֥ה ,HJH[,verb,אֶהְיֶ֥ה,הְיֶה
Proverbia,8,30,Poetry_Wisdom,349112,אֶצְלֹ֗ו ,>YL/,subs,אֶצְלֹ֗ו,אֶצְל
Proverbia,8,30,Poetry_Wisdom,349113,אָ֫מֹ֥ון ,>MWN=/,subs,אָ֫מֹ֥ון,אָמֹון
Proverbia,8,30,Poetry_Wisdom,349114,וָֽ,W,conj,וָֽ,וָ
Proverbia,8,30,Poetry_Wisdom,349115,אֶהְיֶ֣ה ,HJH[,verb,אֶהְיֶ֣ה,הְיֶה
Proverbia,8,30,Poetry_Wisdom,349116,שַׁ֭עֲשֻׁעִים ,C<CW<JM/,subs,שַׁ֭עֲשֻׁעִים,שַׁעֲשֻׁע
Proverbia,8,30,Poetry_Wisdom,349117,יֹ֤ום׀ ,JWM/,subs,יֹ֤ום,יֹום
Proverbia,8,30,Poetry_Wisdom,349118,יֹ֑ום ,JWM/,subs,יֹ֑ום,יֹום
Proverbia,8,30,Poetry_Wisdom,349119,מְשַׂחֶ֖קֶת ,FXQ[,verb,מְשַׂחֶ֖קֶת,שַׂחֶק
Proverbia,8,30,Poetry_Wisdom,349120,לְ,L,prep,לְ,לְ
Proverbia,8,30,Poetry_Wisdom,349121,פָנָ֣יו ,PNH/,subs,פָנָ֣יו,פָן
Proverbia,8,30,Poetry_Wisdom,349122,בְּ,B,prep,בְּ,בְּ
Proverbia,8,30,Poetry_Wisdom,349123,כָל־,KL/,subs,כָל,כָל
Proverbia,8,30,Poetry_Wisdom,349124,עֵֽת׃ ,<T/,subs,עֵֽת,עֵת
Proverbia,8,31,Poetry_Wisdom,349125,מְ֭שַׂחֶקֶת ,FXQ[,verb,מְ֭שַׂחֶקֶת,שַׂחֶק
Proverbia,8,31,Poetry_Wisdom,349126,בְּ,B,prep,בְּ,בְּ
Proverbia,8,31,Poetry_Wisdom,349127,תֵבֵ֣ל ,TBL/,subs,תֵבֵ֣ל,תֵבֵל
Proverbia,8,31,Poetry_Wisdom,349128,אַרְצֹ֑ו ,>RY/,subs,אַרְצֹ֑ו,אַרְץ
Proverbia,8,31,Poetry_Wisdom,349129,וְ֝,W,conj,וְ֝,וְ
Proverbia,8,31,Poetry_Wisdom,349130,שַׁעֲשֻׁעַ֗י ,C<CW<JM/,subs,שַׁעֲשֻׁעַ֗י,שַׁעֲשֻׁע
Proverbia,8,31,Poetry_Wisdom,349131,אֶת־,>T==,prep,אֶת,אֶת
